180469,22751,2021-05-09 10:16:40.618
180565,12179,2021-05-18 16:19:42.753
180610,12547,2021-05-25 21:50:52.583
180760,2373,2021-05-15 07:16:40.263
180829,19269,2021-05-05 06:44:26.145
180870,23173,2021-05-20 21:50:49.021
181089,504,2021-05-17 05:55:06.674
181156,578,2021-05-17 14:57:18.37
181225,26402,2021-05-14 16:54:59.965
181231,19150,2021-05-29 09:41:16.792
181369,18236,2021-05-25 07:36:06.205
181387,22299,2021-05-20 13:04:57.151
181471,14652,2021-05-07 13:24:36.281
181512,2845,2021-05-10 12:35:49.294
181518,8858,2021-05-29 01:52:11.668
181529,26294,2021-05-14 14:27:04.574
181634,12958,2021-05-28 09:57:55.748
181671,27882,2021-05-07 17:28:54.386
181729,18723,2021-05-04 13:46:01.815
181775,1172,2021-05-04 12:44:46.393
181829,17503,2021-05-11 13:09:28.304
181877,8861,2021-05-29 02:18:47.169
181926,8060,2021-05-10 17:29:37.483
182016,19882,2021-05-12 09:04:03.601
182127,22788,2021-05-15 05:12:10.32
182170,10283,2021-05-17 14:20:43.501
182284,2378,2021-05-20 14:49:51.979
182356,6736,2021-05-15 12:59:14.848
182403,4839,2021-05-13 10:25:55.80
182409,23545,2021-05-31 17:11:13.309
182480,4475,2021-05-25 18:17:53.168
182577,16687,2021-05-29 19:57:11.092
182602,10696,2021-05-01 23:10:30.117
182694,28016,2021-05-22 08:41:29.34
182699,10199,2021-05-28 15:12:24.464
182700,8046,2021-05-11 17:33:56.365
182774,12707,2021-05-04 09:09:22.733
182781,5703,2021-05-15 08:06:20.972
182825,3669,2021-05-25 21:59:51.483
182985,17740,2021-05-29 23:53:51.318
182996,28112,2021-05-17 21:14:30.405
183038,24020,2021-05-11 13:20:12.908
183043,20028,2021-05-23 15:25:50.739
183075,11327,2021-05-15 22:26:44.164
183080,8837,2021-05-15 15:47:58.501
183107,26355,2021-05-16 22:11:18.789
183145,21665,2021-05-25 22:38:04.827
183195,893,2021-05-24 05:00:39.95
183284,23375,2021-05-16 11:55:42.136
183429,4193,2021-05-05 19:53:52.493
183487,24948,2021-05-10 12:14:43.611
183595,27950,2021-05-27 08:22:10.387
183632,17075,2021-05-27 11:53:56.122
183670,7096,2021-05-05 17:19:19.951
183671,22339,2021-05-21 10:18:10.953
183686,15501,2021-05-27 13:38:59.987
183687,20798,2021-05-09 08:19:26.516
183758,27402,2021-05-04 17:01:44.251
183794,16044,2021-05-06 07:55:09.797
183797,6736,2021-05-02 13:08:37.804
183828,16631,2021-05-20 01:49:15.765
183970,16159,2021-05-28 13:48:40.813
184016,2378,2021-05-18 10:44:43.04
184111,20770,2021-05-12 11:47:31.179
184115,22914,2021-05-16 09:27:51.244
184131,27210,2021-05-16 15:09:15.587
184141,10696,2021-05-29 11:30:03.131
184249,7056,2021-05-07 08:38:53.474
184336,27096,2021-05-23 14:04:35.183
184360,1221,2021-05-28 16:01:33.888
184380,19048,2021-05-07 10:18:54.524
184417,11431,2021-05-28 12:20:33.555
184477,1531,2021-05-20 09:51:31.773
184568,18421,2021-05-21 11:29:06.04
184588,27664,2021-05-31 19:17:19.512
184624,21616,2021-05-25 10:38:16.536
184660,17740,2021-05-30 17:21:33.97
184703,18947,2021-05-11 15:48:35.034
184851,17826,2021-05-26 13:13:29.037
184947,8379,2021-05-10 20:15:34.452
184951,21100,2021-05-18 10:21:18.291
185004,28058,2021-05-03 12:46:53.403
185148,5199,2021-05-29 09:44:08.693
185169,7154,2021-05-23 17:57:23.549
185206,20439,2021-05-13 10:00:15.157
185219,1441,2021-05-30 20:44:48.511
185240,21100,2021-05-09 17:57:18.803
185305,22387,2021-05-21 15:09:40.981
185310,4739,2021-05-03 11:31:05.219
185414,3593,2021-05-05 16:40:08.424
185472,14994,2021-05-23 12:55:21.924
185571,4112,2021-05-13 17:28:22.279
185596,5182,2021-05-06 14:03:45.119
185664,8702,2021-05-29 10:51:00.884
185665,7111,2021-05-11 14:37:49.435
185684,18956,2021-05-29 07:08:37.392
185723,14652,2021-05-22 13:23:05.064
185758,5643,2021-05-28 19:08:53.745
185771,10860,2021-05-03 09:00:49.626
185772,23098,2021-05-28 15:38:25.392
185778,2322,2021-05-16 21:41:06.033
185808,24973,2021-05-26 15:32:14.204
185825,6562,2021-05-19 13:19:34.753
185864,19707,2021-05-20 13:39:11.46
185920,5345,2021-05-23 11:24:51.746
185928,107,2021-05-17 12:59:55.134
186064,15170,2021-05-03 15:45:55.273
186071,6625,2021-05-26 10:40:21.085
186096,14136,2021-05-25 09:41:39.934
186123,1515,2021-05-29 19:46:59.528
186148,11327,2021-05-16 09:34:55.958
186157,24215,2021-05-11 19:22:10.401
186236,16542,2021-05-18 19:54:48.048
186261,12222,2021-05-14 20:29:33.551
186270,4130,2021-05-19 17:47:19.759
186275,15403,2021-05-01 15:59:52.611
186358,21890,2021-05-29 22:56:16.876
186391,2833,2021-05-23 14:58:37.095
186432,22352,2021-05-29 15:39:38.82
186438,3237,2021-05-30 18:03:09.466
186473,810,2021-05-19 17:14:16.558
186556,13914,2021-05-06 11:34:44.944
186665,3710,2021-05-27 11:55:39.882
186730,13243,2021-05-27 07:19:22.935
186793,11303,2021-05-03 17:09:04.203
186916,24469,2021-05-27 08:48:33.332
186948,1410,2021-05-17 22:33:36.748
186994,7673,2021-05-15 19:00:23.21
187016,9637,2021-05-03 09:14:24.627
187071,259,2021-05-31 20:53:38.668
187111,11528,2021-05-23 19:00:54.952
187242,2267,2021-05-10 12:38:09.121
187260,12508,2021-05-25 08:06:13.915
187301,23612,2021-05-09 13:18:11.637
187383,12224,2021-05-12 20:49:30.603
187441,25976,2021-05-29 12:53:36.393
187527,27380,2021-05-14 18:01:33.256
187592,21748,2021-05-13 12:12:39.493
187616,16462,2021-05-18 13:51:22.886
187715,8620,2021-05-14 09:37:25.794
187728,19882,2021-05-28 20:58:59.692
187742,27442,2021-05-17 22:20:12.371
187746,2888,2021-05-23 19:55:05.845
187773,9352,2021-05-06 17:10:54.593
187783,447,2021-05-31 10:21:26.026
187799,15953,2021-05-26 08:23:45.308
187814,17396,2021-05-24 18:26:14.239
187839,17570,2021-05-31 00:35:54.787
187883,17396,2021-05-19 14:14:29.051
187917,18329,2021-05-20 21:55:51.567
188047,21557,2021-05-12 15:27:19.221
188250,573,2021-05-23 10:06:08.985
188265,23480,2021-05-30 12:59:09.502
188382,17740,2021-05-14 08:46:36.445
188397,19441,2021-05-12 12:29:56.721
188439,12368,2021-05-23 10:28:04.954
188445,16572,2021-05-21 20:47:45.341
188469,12537,2021-05-19 14:22:20.495
188582,11663,2021-05-21 14:20:47.755
188635,15501,2021-05-06 00:39:27.233
188665,6052,2021-05-27 19:33:45.398
188733,19274,2021-05-28 12:16:38.556
188761,21778,2021-05-28 08:38:02.223
188817,8861,2021-05-22 12:58:52.519
188851,21270,2021-05-14 21:45:08.728
188861,16479,2021-05-07 15:15:03.18
188867,5443,2021-05-18 17:33:03.242
188871,13602,2021-05-14 13:49:54.455
188917,810,2021-05-25 21:02:42.672
188937,21578,2021-05-05 21:48:46.437
188939,1323,2021-05-31 07:42:12.177
188951,21616,2021-05-21 11:51:23.356
189022,5033,2021-05-02 11:04:46.585
189044,19310,2021-05-02 23:16:30.576
189109,26853,2021-05-08 11:20:46.701
189126,6256,2021-05-28 16:40:32.177
189227,16922,2021-05-20 19:15:28.872
189244,5199,2021-05-10 19:31:27.132
189247,551,2021-05-12 17:16:52.484
189278,2046,2021-05-02 19:38:57.08
189316,1515,2021-05-07 20:29:18.257
189369,16922,2021-05-18 20:00:05.121
189444,23038,2021-05-14 15:15:07.852
189449,19263,2021-05-26 19:22:57.811
189458,23160,2021-05-14 12:52:29.955
189582,15501,2021-05-27 09:50:38.263
189633,17413,2021-05-26 17:29:41.06
189668,6491,2021-05-19 15:32:45.037
189711,21456,2021-05-07 19:18:17.593
189840,23566,2021-05-06 18:56:23.80
189844,2171,2021-05-09 17:10:26.384
189984,27729,2021-05-16 07:54:30.266
190022,3857,2021-05-28 14:05:43.351
190047,6625,2021-05-22 12:39:47.886
190172,25270,2021-05-01 13:51:11.557
190193,19245,2021-05-21 08:53:38.151
190260,27400,2021-05-27 15:19:55.975
190315,27225,2021-05-10 20:52:05.439
190385,28078,2021-05-25 18:09:18.908
190417,25415,2021-05-22 11:14:52.339
190519,14419,2021-05-07 14:12:13.058
190838,12922,2021-05-12 23:17:54.06
190845,23077,2021-05-05 08:03:44.976
190912,23223,2021-05-12 11:06:43.113
190915,19532,2021-05-05 15:46:37.55
190995,3932,2021-05-01 15:52:33.306
191049,24872,2021-05-29 15:02:22.567
191176,19270,2021-05-17 11:48:50.293
191193,21817,2021-05-19 10:35:22.858
191217,20028,2021-05-26 13:12:05.96
191228,18981,2021-05-21 21:12:38.431
191340,15485,2021-05-08 10:57:37.782
191352,4011,2021-05-13 15:06:49.671
191382,4917,2021-05-22 18:56:41.232
191487,12845,2021-05-30 19:21:26.646
191548,5927,2021-05-08 10:41:26.152
191558,2915,2021-05-08 17:25:40.314
191651,7963,2021-05-01 12:37:31.72
191718,24039,2021-05-07 22:28:51.271
191761,19532,2021-05-30 22:00:48.32
191765,4134,2021-05-29 11:45:09.593
191814,21892,2021-05-26 20:06:52.152
191866,1350,2021-05-16 20:32:58.593
191907,18947,2021-05-11 20:51:29.819
191938,1637,2021-05-05 18:24:11.657
192033,8684,2021-05-27 08:12:34.031
192114,6071,2021-05-03 14:59:42.333
192216,9571,2021-05-31 12:22:16.719
192218,3086,2021-05-13 10:30:33.373
192317,11226,2021-05-27 18:13:24.409
192342,14381,2021-05-05 12:29:47.692
192424,28078,2021-05-27 18:12:41.559
192498,551,2021-05-12 09:52:46.206
192615,23258,2021-05-04 14:17:35.967
192688,27376,2021-05-14 10:58:54.401
192760,12179,2021-05-04 21:51:13.043
192796,8033,2021-05-31 20:14:14.12
192802,2203,2021-05-24 22:41:14.479
192841,9246,2021-05-30 20:53:22.823
192855,8265,2021-05-13 14:20:22.077
192863,21888,2021-05-19 17:10:27.383
192907,17969,2021-05-26 17:36:40.999
192976,6736,2021-05-01 18:24:59.435
193051,1515,2021-05-23 18:31:12.792
193109,1637,2021-05-10 08:41:21.444
193112,107,2021-05-17 15:02:15.395
193142,23774,2021-05-01 15:51:41.86
193255,11111,2021-05-24 16:49:16.438
193267,1818,2021-05-16 12:34:24.251
193331,25278,2021-05-04 11:13:05.643
193332,18923,2021-05-13 09:06:43.651
193349,17800,2021-05-12 14:04:18.277
193352,25579,2021-05-21 10:51:22.169
193393,24803,2021-05-30 16:46:04.423
193413,24710,2021-05-24 12:52:46.332
193441,27296,2021-05-13 10:30:43.118
193458,16728,2021-05-15 12:46:01.57
193514,3292,2021-05-26 20:18:55.287
193572,6736,2021-05-08 21:53:22.326
193637,15501,2021-05-29 09:00:00.267
193682,8414,2021-05-20 15:42:29.543
193693,17503,2021-05-26 22:17:39.336
193811,4612,2021-05-27 10:19:03.397
193835,3567,2021-05-05 12:10:10.842
193843,19307,2021-05-23 22:27:47.915
193973,25118,2021-05-16 17:49:06.407
194005,26853,2021-05-10 11:39:32.783
194054,16631,2021-05-25 14:15:10.599
194070,23789,2021-05-06 09:16:58.336
194100,22748,2021-05-03 14:34:50.093
194152,2169,2021-05-05 07:49:31.77
194161,6833,2021-05-21 10:23:02.017
194171,27096,2021-05-01 12:11:54.079
194219,27096,2021-05-31 18:50:10.952
194283,5288,2021-05-27 08:21:39.414
194387,14881,2021-05-22 15:19:40.097
194396,27831,2021-05-05 19:14:07.74
194480,16497,2021-05-30 12:56:50.223
194544,26396,2021-05-31 16:18:48.698
194570,24757,2021-05-14 18:03:04.644
194643,1593,2021-05-17 21:29:50.247
194670,22178,2021-05-26 12:07:43.182
194687,15651,2021-05-13 20:53:31.443
194704,7495,2021-05-13 18:54:46.886
194755,12821,2021-05-04 15:25:25.761
194776,14932,2021-05-29 08:19:22.935
194792,1368,2021-05-19 07:53:57.516
194797,6706,2021-05-17 12:47:44.241
194798,21313,2021-05-24 14:59:25.801
194807,2203,2021-05-02 13:03:14.452
194812,3338,2021-05-03 19:53:01.625
194862,107,2021-05-13 09:28:22.283
194969,3273,2021-05-26 22:21:00.75
194998,20842,2021-05-28 10:39:42.849
195032,18969,2021-05-30 11:39:01.657
195105,19897,2021-05-06 07:05:29.582
195150,17489,2021-05-27 13:02:02.466
195152,23022,2021-05-02 08:29:32.845
195212,11766,2021-05-11 21:35:11.508
195229,4564,2021-05-08 15:47:06.921
195248,27442,2021-05-24 17:31:38.062
195283,10909,2021-05-13 13:57:45.904
195307,3741,2021-05-29 17:49:53.412
195313,6094,2021-05-14 19:35:32.608
195408,25976,2021-05-28 19:38:37.548
195416,20028,2021-05-13 14:45:35.146
195465,10534,2021-05-26 16:58:03.455
195604,7673,2021-05-31 12:35:30.997
195651,9246,2021-05-31 18:39:27.36
195657,15728,2021-05-03 10:43:12.284
195752,25293,2021-05-07 21:45:14.855
195754,26180,2021-05-15 10:08:13.08
195818,10379,2021-05-09 04:15:01.032
195867,14350,2021-05-27 09:41:35.468
195916,364,2021-05-29 13:00:06.956
195965,6256,2021-05-07 20:09:10.369
196023,6627,2021-05-01 16:10:50.986
196077,23486,2021-05-07 07:44:55.995
196149,9524,2021-05-30 08:31:14.975
196198,17376,2021-05-05 09:54:42.936
196203,16907,2021-05-31 11:09:01.34
196216,17618,2021-05-29 11:59:40.208
196223,6187,2021-05-11 17:20:01.176
196298,5138,2021-05-28 11:59:05.82
196381,20449,2021-05-01 13:57:30.224
196426,12578,2021-05-23 03:47:08.865
196549,15433,2021-05-28 14:57:27.342
196649,11327,2021-05-20 14:11:08.886
196719,12179,2021-05-26 12:34:59.531
196751,12578,2021-05-06 13:32:31.36
196846,2915,2021-05-19 23:25:21.829
196869,23629,2021-05-07 14:37:00.45
197039,1148,2021-05-20 21:44:53.719
197090,9005,2021-05-02 15:55:20.982
197182,12993,2021-05-01 12:29:10.572
197263,1937,2021-05-29 11:19:21.485
197310,16936,2021-05-09 18:49:09.39
197325,17174,2021-05-13 14:16:08.707
197738,19882,2021-05-05 15:16:55.527
197762,1808,2021-05-21 20:42:04.276
197802,11939,2021-05-13 16:19:16.144
197911,10794,2021-05-17 16:26:55.689
197916,16826,2021-05-19 13:00:02.842
198007,6376,2021-05-25 20:17:05.847
198080,24665,2021-05-05 17:33:37.59
198369,21939,2021-05-07 17:26:48.602
198438,8220,2021-05-08 21:36:42.286
198469,9171,2021-05-11 22:27:04.515
198627,25312,2021-05-22 17:15:42.03
198704,8060,2021-05-18 16:27:51.771
198763,1172,2021-05-26 12:02:30.956
198849,7892,2021-05-08 08:16:45.315
198882,2790,2021-05-30 14:19:04.395
198893,25016,2021-05-02 09:17:45.325
198966,13363,2021-05-25 08:34:42.675
198997,23412,2021-05-31 09:32:43.673
199032,21668,2021-05-12 11:51:20.692
199035,13728,2021-05-26 22:10:03.145
199037,3717,2021-05-20 21:24:07.196
199102,13811,2021-05-24 17:49:47.697
199137,8861,2021-05-20 15:27:53.996
199209,17316,2021-05-30 22:18:58.981
199210,8033,2021-05-06 19:46:19.301
199213,26249,2021-05-30 12:30:48.969
199240,10915,2021-05-15 08:37:10.694
199294,17740,2021-05-18 21:26:42.799
199517,15332,2021-05-28 09:21:47.036
199539,11340,2021-05-06 18:16:28.549
199613,18876,2021-05-15 08:32:01.769
199623,10527,2021-05-05 20:26:40.42
199731,21000,2021-05-06 22:50:58.085
199830,28078,2021-05-25 15:39:51.078
199836,6182,2021-05-10 02:31:44.943
199845,12975,2021-05-10 11:33:04.367
199986,14381,2021-05-03 16:23:43.361
199989,14735,2021-05-02 20:59:15.123
200064,22704,2021-05-01 15:04:36.697
200144,8060,2021-05-20 00:24:48.955
200187,21817,2021-05-31 22:49:50.674
200198,4171,2021-05-09 08:49:17.612
200215,22909,2021-05-20 18:04:56.13
200372,23345,2021-05-21 10:28:12.396
200379,25420,2021-05-20 14:41:49.661
200420,24380,2021-05-08 12:31:48.55
200424,14932,2021-05-08 23:13:40.393
200431,27695,2021-05-02 19:57:09.41
200520,25650,2021-05-17 22:31:27.336
200577,23375,2021-05-24 07:41:39.978
200588,15249,2021-05-07 07:57:59.544
200656,6237,2021-05-17 09:11:33.869
200678,12442,2021-05-20 15:11:37.946
200721,23223,2021-05-24 11:44:29.302
200724,18981,2021-05-13 10:40:19.11
200777,7548,2021-05-07 22:10:07.885
200792,17750,2021-05-08 10:47:29.166
200926,23345,2021-05-18 22:13:32.186
200950,9381,2021-05-29 14:28:37.803
201027,14004,2021-05-14 09:58:05.705
201041,628,2021-05-04 16:36:38.30
201075,6491,2021-05-18 16:33:13.10
201121,3653,2021-05-29 10:13:07.153
201124,21251,2021-05-14 09:57:05.321
201131,23203,2021-05-14 08:05:35.60
201254,21781,2021-05-13 12:33:45.028
201378,20541,2021-05-21 09:18:56.078
201388,20770,2021-05-17 20:02:12.965
201407,2025,2021-05-29 17:21:38.844
201465,11415,2021-05-27 13:25:50.765
201529,18834,2021-05-19 13:24:27.763
201554,10193,2021-05-13 13:25:54.218
201573,8829,2021-05-31 11:49:56.869
201610,24222,2021-05-07 16:54:04.017
201653,24935,2021-05-20 08:02:50.816
201686,10693,2021-05-22 17:01:21.412
201689,27872,2021-05-07 05:21:33.858
201767,20612,2021-05-25 09:12:53.112
201830,4586,2021-05-29 15:09:43.218
201836,15862,2021-05-07 10:03:46.867
201954,19796,2021-05-20 17:44:36.573
202019,1112,2021-05-20 10:52:14.752
202213,11446,2021-05-15 14:12:48.722
202226,18993,2021-05-29 20:02:07.421
202228,19472,2021-05-11 14:26:50.226
202343,25815,2021-05-29 21:36:30.289
202452,20028,2021-05-27 15:42:45.387
202606,28004,2021-05-07 13:49:22.195
202681,18801,2021-05-04 10:32:53.109
202757,21557,2021-05-27 18:24:21.621
202761,3462,2021-05-05 14:20:39.905
202891,14350,2021-05-02 09:52:26.652
202892,27273,2021-05-29 00:24:54.776
202898,6627,2021-05-25 17:50:30.557
202902,8708,2021-05-13 10:31:38.443
202955,22665,2021-05-16 16:12:57.008
202982,7771,2021-05-06 10:34:20.302
203019,8192,2021-05-02 11:32:03.121
203050,11998,2021-05-08 22:14:39.908
203198,18511,2021-05-18 10:11:49.394
203243,23405,2021-05-27 15:19:15.063
203393,7154,2021-05-26 16:26:16.808
203414,25049,2021-05-05 18:30:38.71
203430,15249,2021-05-02 07:04:02.46
203443,19270,2021-05-21 13:22:47.061
203517,21665,2021-05-20 07:08:45.237
203577,7306,2021-05-04 15:28:56.402
203700,12733,2021-05-27 13:21:08.339
203738,26162,2021-05-29 22:52:41.437
203833,18981,2021-05-14 11:40:17.461
203914,742,2021-05-20 18:28:28.152
203939,15069,2021-05-26 23:42:01.953
204037,13028,2021-05-19 20:34:44.91
204215,8379,2021-05-28 14:08:04.696
204317,15862,2021-05-14 18:34:04.811
204348,21460,2021-05-02 13:59:33.182
204466,25956,2021-05-21 11:24:28.208
204552,16367,2021-05-27 14:29:00.227
204692,7548,2021-05-07 17:01:23.332
204701,23322,2021-05-05 13:15:07.915
204727,21868,2021-05-15 11:15:19.986
204740,5711,2021-05-04 15:07:50.916
204786,12845,2021-05-28 11:09:07.711
204821,7887,2021-05-14 16:03:18.56
204830,4782,2021-05-14 15:07:28.871
204844,13363,2021-05-15 07:18:44.75
204891,19882,2021-05-26 13:10:46.243
204938,18040,2021-05-10 07:58:08.952
204946,12657,2021-05-03 18:04:12.384
205013,7999,2021-05-14 15:18:59.588
205038,12368,2021-05-04 21:52:24.712
205135,9046,2021-05-29 09:11:07.665
205274,28000,2021-05-06 14:18:40.016
205395,19372,2021-05-14 13:30:58.074
205410,13701,2021-05-02 16:44:15.34
205467,1637,2021-05-20 08:40:14.74
205507,20471,2021-05-15 07:00:19.819
205516,4760,2021-05-30 19:26:22.585
205598,6182,2021-05-02 15:11:20.497
205624,12508,2021-05-09 09:46:57.818
205631,26942,2021-05-30 17:08:14.414
205649,6790,2021-05-01 12:14:53.284
205693,8807,2021-05-27 11:10:57.912
205715,7531,2021-05-27 12:18:56.889
205784,27850,2021-05-31 05:58:09.956
205881,23971,2021-05-08 10:02:53.195
205890,4722,2021-05-12 05:41:45.123
205909,19554,2021-05-20 11:49:51.421
205930,25188,2021-05-27 20:46:54.228
205947,27746,2021-05-30 18:11:26.747
205965,20536,2021-05-20 11:48:46.057
206048,5649,2021-05-05 15:41:20.343
206151,6833,2021-05-07 14:34:22.961
206152,14899,2021-05-16 14:34:53.748
206157,11303,2021-05-07 16:05:46.559
206223,4586,2021-05-26 14:48:20.738
206255,7694,2021-05-03 10:28:23.419
206289,5933,2021-05-27 05:45:42.124
206452,21888,2021-05-01 13:06:33.314
206464,15501,2021-05-19 15:13:10.485
206547,8459,2021-05-10 04:38:14.62
206732,23412,2021-05-29 19:16:40.656
206930,21215,2021-05-09 17:37:47.505
206991,22567,2021-05-21 15:30:22.835
207003,14306,2021-05-20 19:38:58.635
207041,25137,2021-05-30 20:27:22.43
207045,16412,2021-05-27 10:17:42.499
207191,21164,2021-05-14 10:11:18.106
207199,15980,2021-05-04 12:04:12.642
207221,3849,2021-05-12 21:03:24.844
207382,1610,2021-05-24 15:05:49.665
207404,3016,2021-05-28 12:37:34.046
207465,6491,2021-05-01 18:41:17.111
207505,16195,2021-05-06 14:45:04.659
207635,15479,2021-05-17 12:18:12.257
207677,23405,2021-05-31 11:45:59.303
207829,26060,2021-05-25 12:09:11.417
207937,7400,2021-05-23 07:55:12.813
208010,23427,2021-05-15 18:35:16.542
208047,8858,2021-05-23 10:10:14.007
208107,18834,2021-05-23 15:42:48.867
208136,2267,2021-05-13 06:20:26.559
208140,10534,2021-05-21 09:15:33.219
208227,19310,2021-05-18 19:53:07.429
208243,9571,2021-05-01 00:12:14.63
208299,4529,2021-05-21 19:25:10.048
208359,4612,2021-05-18 12:39:35.532
208365,26292,2021-05-29 20:31:58.307
208430,6833,2021-05-11 14:51:00.706
208440,1644,2021-05-13 16:48:58.888
208443,22066,2021-05-06 09:29:21.055
208551,15262,2021-05-24 10:04:17.832
208557,1735,2021-05-02 07:42:34.384
208646,26463,2021-05-05 14:26:34.437
208763,21939,2021-05-26 21:33:48.177
208848,2915,2021-05-17 12:20:04.312
208868,2424,2021-05-06 13:56:10.611
208943,4038,2021-05-01 21:19:51.089
208958,9524,2021-05-03 15:40:45.539
208975,7181,2021-05-06 18:09:53.894
209001,5288,2021-05-13 08:09:31.497
209005,16687,2021-05-30 20:00:38.727
209045,23480,2021-05-30 06:08:06.935
209068,13709,2021-05-18 17:07:40.122
209071,23789,2021-05-03 17:19:04.111
209139,22751,2021-05-20 10:42:33.006
209223,16988,2021-05-30 19:26:27.101
209267,1028,2021-05-09 18:44:38.48
209279,16117,2021-05-10 18:11:03.956
209299,1329,2021-05-14 12:44:43.885
209332,5674,2021-05-24 10:35:33.379
209349,5350,2021-05-24 13:01:20.352
209463,19554,2021-05-12 18:32:29.642
209464,5715,2021-05-03 21:06:35.774
209477,21778,2021-05-20 17:45:22.175
209540,26194,2021-05-10 10:52:11.223
209546,6373,2021-05-09 10:04:20.741
209574,10919,2021-05-16 20:45:57.347
209634,23173,2021-05-31 07:44:08.387
209695,20339,2021-05-06 04:39:16.284
209756,6129,2021-05-16 15:42:51.559
209894,15922,2021-05-08 16:12:31.283
209897,11753,2021-05-24 17:35:33.773
209898,18669,2021-05-31 14:18:26.018
209950,27442,2021-05-09 18:53:26.986
209976,2915,2021-05-01 20:28:28.254
209981,26836,2021-05-16 11:35:58.495
210010,13108,2021-05-01 20:25:58.156
210037,3740,2021-05-01 20:09:49.696
210039,23993,2021-05-21 11:35:40.987
210062,11624,2021-05-24 19:42:41.223
210079,7455,2021-05-31 20:26:10.41
210190,5603,2021-05-13 11:21:52.055
210201,742,2021-05-28 18:45:20.087
210250,3298,2021-05-19 08:31:04.21
210389,19555,2021-05-17 14:50:17.013
210484,11446,2021-05-19 00:16:22.864
210498,11327,2021-05-20 16:14:47.837
210533,21035,2021-05-11 22:29:13.923
210547,7969,2021-05-28 17:35:32.187
210747,17740,2021-05-26 11:14:15.51
210763,6491,2021-05-26 21:49:36.253
210906,2342,2021-05-18 14:09:18.105
210913,18223,2021-05-02 14:48:30.585
210980,4152,2021-05-24 22:36:49.874
211092,7963,2021-05-05 21:08:33.812
211121,5545,2021-05-30 18:31:29.88
211160,12596,2021-05-05 13:14:38.066
211183,11422,2021-05-06 18:50:21.529
211255,2303,2021-05-06 14:42:42.59
211267,18923,2021-05-04 14:34:04.326
211342,12958,2021-05-10 09:11:41.954
211454,17315,2021-05-18 20:02:33.643
211499,2915,2021-05-04 18:36:16.916
211527,9594,2021-05-10 06:46:34.851
211596,27096,2021-05-18 14:00:29.903
211653,24020,2021-05-05 18:22:48.22
211689,19847,2021-05-02 09:34:39.341
211771,13108,2021-05-05 18:53:31.703
211863,18956,2021-05-26 12:05:03.724
211958,21781,2021-05-12 12:03:55.177
212055,23121,2021-05-12 17:53:43.302
212138,19882,2021-05-20 23:38:25.197
212146,9914,2021-05-29 10:35:33.683
212269,16922,2021-05-09 19:31:42.281
212339,27467,2021-05-13 07:57:52.513
212364,5055,2021-05-04 12:56:11.353
212402,26194,2021-05-21 12:30:56.204
212511,27488,2021-05-14 12:16:38.462
212542,18298,2021-05-19 12:12:45.052
212571,1451,2021-05-03 16:46:46.997
212622,23375,2021-05-24 13:53:54.236
212738,13683,2021-05-29 21:35:55.989
212831,17279,2021-05-27 01:20:23.502
212857,20260,2021-05-26 20:57:00.688
212904,4009,2021-05-31 07:20:10.822
212925,3086,2021-05-20 15:10:50.183
212934,27225,2021-05-07 10:34:24.547
212937,18647,2021-05-13 04:24:41.828
212947,26853,2021-05-15 13:43:23.847
212972,5581,2021-05-14 19:42:09.353
213193,25320,2021-05-25 16:54:44.406
213319,15117,2021-05-14 12:17:13.259
213325,9886,2021-05-31 11:34:42.016
213355,13384,2021-05-09 19:53:06.844
213356,4591,2021-05-02 16:42:58.54
213402,6736,2021-05-06 07:12:01.392
213405,4578,2021-05-20 21:26:01.98
213411,10856,2021-05-30 17:23:53.188
213414,15862,2021-05-18 14:04:58.392
213421,2833,2021-05-12 13:19:44.542
213502,23405,2021-05-16 14:10:24.055
213575,4813,2021-05-13 11:08:39.472
213591,15007,2021-05-23 18:46:40.241
213593,27767,2021-05-04 16:13:28.824
213764,23405,2021-05-28 16:13:46.468
213790,17740,2021-05-28 09:32:57.615
213909,13004,2021-05-19 14:17:52.268
214092,12646,2021-05-21 14:04:08.092
214137,10534,2021-05-31 19:53:58.767
214168,4785,2021-05-19 19:33:18.155
214217,18947,2021-05-13 10:19:33.908
214231,4130,2021-05-15 12:58:30.558
214397,24665,2021-05-09 18:00:27.864
214410,1674,2021-05-23 10:24:43.087
214451,11641,2021-05-27 20:51:46.508
214492,20856,2021-05-18 11:26:48.728
214569,21215,2021-05-19 10:09:44.145
214570,15843,2021-05-07 23:10:32.762
214589,6510,2021-05-24 18:55:54.586
214774,15262,2021-05-21 20:23:36.749
214870,13121,2021-05-20 18:44:31.254
214900,4009,2021-05-25 12:20:14.554
215015,20028,2021-05-31 18:25:55.085
215113,23774,2021-05-18 07:47:43.941
215144,4549,2021-05-10 20:36:49.33
215161,10997,2021-05-31 17:15:21.741
215165,6736,2021-05-29 03:30:43.426
215185,3817,2021-05-10 14:54:51.031
215244,9925,2021-05-09 21:31:40.497
215456,26804,2021-05-22 02:03:20.208
215470,12508,2021-05-19 10:40:39.142
215484,19274,2021-05-13 17:03:32.285
215643,27337,2021-05-11 09:48:54.108
215644,12096,2021-05-17 12:18:55.313
215656,16572,2021-05-11 16:36:07.395
215682,3997,2021-05-14 09:47:34.159
215748,27864,2021-05-31 10:15:46.212
215750,14381,2021-05-27 11:24:15.787
